"Нов.Тонкий Asus K501UBK Core i7, GeForce 940, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.tonkiy_asus_k501ubk_core_i7_geforce_940_15_1168613173;43 20;м. Новочеркасская
"HP EliteBook Folio 9470mz Core i5, 14""- утончённый";https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_folio_9470mz_core_i5_14-_utonchennyy_929015381;21 50;м. Новочеркасская
Asus taichi 31;https://www.avito.ru/sankt-peterburg_lomonosov/noutbuki/asus_taichi_31_1724935258;24 00;
"Нов.Супертонкий Asus UX305С Core i5, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.supertonkiy_asus_ux305s_core_i5_ssd_13_948422741;39 60;м. Новочеркасская
Ултрабук Acer Core i3 Nvidia 620M 500Gb-HDD 6-RAm;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_acer_core_i3_nvidia_620m_500gb-hdd_6-ram_1248137648?slocation=653240;15 00;
"Новый 4-ядерный Asus R416SA Pentium Quad-Core, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_4-yadernyy_asus_r416sa_pentium_quad-core_14_930184992;17 00;м. Новочеркасская
"Нов.Стильный Asus UX305CA Core m, SSD 500Гб, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.stilnyy_asus_ux305ca_core_m_ssd_500gb_13_984127878;56 50;м. Новочеркасская
"Нов.Ультратонкий Asus UX305 Core M, SSD 512Гб, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.ultratonkiy_asus_ux305_core_m_ssd_512gb_13_1210135622;56 50;м. Новочеркасская
Digma citi 401;https://www.avito.ru/sankt-peterburg/noutbuki/digma_citi_401_1503727877?slocation=653240;8 000;
"Миниатюрный Lenovo X240 Core i7, SSD, 12""";https://www.avito.ru/sankt-peterburg/noutbuki/miniatyurnyy_lenovo_x240_core_i7_ssd_12_957868151;29 00;м. Новочеркасская
Ультрабук Asus X553 X553M X553MA-bing-SX371B dead;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_asus_x553_x553m_x553ma-bing-sx371b_dead_794970963;11 99;м. Лиговский проспект
"Стильный Ультра EliteBook 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/stilnyy_ultra_elitebook_9470m_core_i5_14_1110209509;21 40;м. Новочеркасская
"Нов.Красивый HP Pavilion 15 Pentium, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.krasivyy_hp_pavilion_15_pentium_15_1145127577;17 80;м. Новочеркасская
"Супертонкий Fujitsu U904 Core i5, SSD, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/supertonkiy_fujitsu_u904_core_i5_ssd_14_990530860;38 50;м. Новочеркасская
Ноутбук SVT14126CXS;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_svt14126cxs_1621292442?slocation=653240;21 00;
Игровой Монстр Nvidia-640M Core i3 6Gb-RAm;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_monstr_nvidia-640m_core_i3_6gb-ram_1467223387?slocation=653240;14 00;
Ультрабук Sony Vaio SVZ1311Z9RXI LTE;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_sony_vaio_svz1311z9rxi_lte_992702397?slocation=653240;25 00;
Lenovo x240, core i5, 4Gb, 500Gb + Win7;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_x240_core_i5_4gb_500gb_win7_1519733938?slocation=653240;18 50;
Ультрабук MicroXperts Intel i5 алюминий (обмен);https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_microxperts_intel_i5_alyuminiy_obmen_1469589709;24 00;м. Приморская
Huawei Matebook Pro X;https://www.avito.ru/sankt-peterburg/noutbuki/huawei_matebook_pro_x_1507409483;150 0;м. Международная
Ноутбуки;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuki_964467998;19 99;м. Проспект Ветеранов
Ноутбук Asus;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_asus_1358020932;27 88;м. Проспект Ветеранов
Игровой Ноутбук;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_noutbuk_1486576013;28 88;м. Проспект Ветеранов
Acer Swift 3, Core i7 (8th gen), новый. (Гарантия);https://www.avito.ru/sankt-peterburg/noutbuki/acer_swift_3_core_i7_8th_gen_novyy._garantiya_1252009275?slocation=653240;52 00;
AMD-A6 4Gb-видео 2-видяхи 6-памяти;https://www.avito.ru/sankt-peterburg/noutbuki/amd-a6_4gb-video_2-vidyahi_6-pamyati_1607568920?slocation=653240;13 50;
Dell Latitude E7270 - i5 6300U /8GB / 256SSD / IPS;https://www.avito.ru/sankt-peterburg/noutbuki/dell_latitude_e7270_-_i5_6300u_8gb_256ssd_ips_1695221935;28 90;м. Ладожская
Ноутбук ThinkPad X1 Carbon (i5 5300U/8Гб/240SSD;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_thinkpad_x1_carbon_i5_5300u8gb240ssd_1299972413;35 59;м. Московская
Практичный SAMSUNG 14 i5-2447M 3.2Ghz HD SSD-16gb;https://www.avito.ru/sankt-peterburg/noutbuki/praktichnyy_samsung_14_i5-2447m_3.2ghz_hd_ssd-16gb_1398835330;17 00;м. Московская
"Dell Latitude E7240 Core i7 12.5"" FHD TouchScreen";https://www.avito.ru/sankt-peterburg/noutbuki/dell_latitude_e7240_core_i7_12.5_fhd_touchscreen_1698978696;32 00;м. Улица Дыбенко
Sony SVT1311X1RS;https://www.avito.ru/sankt-peterburg/noutbuki/sony_svt1311x1rs_975456232;18 00;м. Чернышевская
Lenovo Yoga 2 Pro;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_yoga_2_pro_1205574150;36 00;м. Ладожская
"Нов.Тонкий Asus Zenbook UX305LA Core i5, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/nov.tonkiy_asus_zenbook_ux305la_core_i5_ssd_13_1143888814;39 50;м. Новочеркасская
"HP EliteBook 9470m Core i5, 14"" - лёгкий стильный";https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_9470m_core_i5_14_-_legkiy_stilnyy_1077806096;21 50;м. Новочеркасская
HP EliteBook Folio 9470m core i5-3427U, ультрабук;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_folio_9470m_core_i5-3427u_ultrabuk_1272827018;25 00;м. Площадь Мужества
Ультрабук Ноутбук Acer i5;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_noutbuk_acer_i5_1542651701;19 00;м. Девяткино
Мощный gamebook HP i7/8gb/1tb/GF;https://www.avito.ru/sankt-peterburg/noutbuki/moschnyy_gamebook_hp_i78gb1tbgf_1399494432?slocation=653240;18 00;
Ультрабук Lenovo T550 Core i5/ Full HD как новый;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_lenovo_t550_core_i5_full_hd_kak_novyy_1624373402;37 00;м. Озерки
Тонкий и легкий, алюминиевый ноутбук SAMSUNG;https://www.avito.ru/sankt-peterburg/noutbuki/tonkiy_i_legkiy_alyuminievyy_noutbuk_samsung_1696031865?slocation=653240;11 00;
"Ультралёгкий резвый Asus UX305CAT Core M, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/ultralegkiy_rezvyy_asus_ux305cat_core_m_ssd_13_1007881922;42 20;м. Новочеркасская
"Изящный HP Folio 9470 Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/izyaschnyy_hp_folio_9470_core_i5_14_962614403;21 60;м. Новочеркасская
"UltraBook Acer M5 14"" Core i5 GT640M LE в Идеале";https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_acer_m5_14_core_i5_gt640m_le_v_ideale_1139229257;22 00;м. Проспект Ветеранов
Ультрабук Lenovo ThinkPad T431s;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_lenovo_thinkpad_t431s_1391482562;16 00;м. Международная
Ультрабук aser Aspire TimelineX Core i3 360-HDD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_aser_aspire_timelinex_core_i3_360-hdd_1504472033?slocation=653240;11 00;
Lenovo t440s TouchScreen IPS FHD;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_t440s_touchscreen_ips_fhd_1182131144;26 00;м. Комендантский проспект
Ноутбук-трансформер Lenovo ThinkPad Twist S230u;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk-transformer_lenovo_thinkpad_twist_s230u_1262894974;15 00;м. Проспект Ветеранов
Ноутбук Lenovo ThinkPad T430U Core i5 как новый;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_lenovo_thinkpad_t430u_core_i5_kak_novyy_988405188;21 00;м. Озерки
"Новый Суперлёгкий Asus UX305CA Core M, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_superlegkiy_asus_ux305ca_core_m_ssd_13_897238813;44 00;м. Новочеркасская
Продам Dell Inspiron 7548;https://www.avito.ru/sankt-peterburg/noutbuki/prodam_dell_inspiron_7548_1695826386?slocation=653240;35 00;
"Стильный HP Elite 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/stilnyy_hp_elite_9470m_core_i5_14_945062469;21 50;м. Новочеркасская
"Супертонкий новый Asus 305F 13"" Core M3 SSD 128гб";https://www.avito.ru/sankt-peterburg/noutbuki/supertonkiy_novyy_asus_305f_13_core_m3_ssd_128gb_900100269;40 00;м. Новочеркасская
"Красивый HP 9470 Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/krasivyy_hp_9470_core_i5_14_1407901936;21 60;м. Новочеркасская
Ноутбук Acer V7;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_v7_1614570205;25 00;м. Проспект Ветеранов
Asus UX305C;https://www.avito.ru/sankt-peterburg/noutbuki/asus_ux305c_1648802794;39 00;м. Ладожская
ThinkPad X1 Carbon Core i5 vPro 8Gb 256Gb SSD;https://www.avito.ru/sankt-peterburg/noutbuki/thinkpad_x1_carbon_core_i5_vpro_8gb_256gb_ssd_1208341701;31 00;м. Проспект Ветеранов
Продам ультрабук Asus UX31E;https://www.avito.ru/sankt-peterburg/noutbuki/prodam_ultrabuk_asus_ux31e_964590892;23 00;м. Петроградская
"Новый Cлимовый Asus UX330 Core i7, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_climovyy_asus_ux330_core_i7_ssd_13_1064604320;55 50;м. Новочеркасская
Sony vaio;https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_1062060342?slocation=653240;10 00;
"Лёгкий Суперкомпакт Lenovo X240 Core i7, SSD, 12""";https://www.avito.ru/sankt-peterburg/noutbuki/legkiy_superkompakt_lenovo_x240_core_i7_ssd_12_1406095169;31 00;м. Новочеркасская
"Престижный Asus Zenbook UX330UA Core i7, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/prestizhnyy_asus_zenbook_ux330ua_core_i7_ssd_13_1135403094;55 40;м. Новочеркасская
Asus E502S;https://www.avito.ru/sankt-peterburg/noutbuki/asus_e502s_1444703461;8 500;м. Проспект Просвещения
Игровой Dell Latitude i7-4600 GeForce GT 720M 3GB;https://www.avito.ru/sankt-peterburg/noutbuki/igrovoy_dell_latitude_i7-4600_geforce_gt_720m_3gb_1478625985;14 50;м. Ломоносовская
Microsoft Surface Laptop 256 SSD i5;https://www.avito.ru/sankt-peterburg/noutbuki/microsoft_surface_laptop_256_ssd_i5_1501231822;67 00;м. Купчино
Fujitsu LifeBook E754;https://www.avito.ru/sankt-peterburg/noutbuki/fujitsu_lifebook_e754_1411701884;20 00;м. Ладожская
"Stop Новый компактный трансформер Asus TP200S 12""";https://www.avito.ru/sankt-peterburg/noutbuki/stop_novyy_kompaktnyy_transformer_asus_tp200s_12_1133765796;17 80;м. Новочеркасская
"Новый Изящный Asus Zenbook UX330 Core i7, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_izyaschnyy_asus_zenbook_ux330_core_i7_ssd_13_1009147686;54 50;м. Новочеркасская
"Стильный HP Folio 9470 Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/stilnyy_hp_folio_9470_core_i5_14_1156220869;21 50;м. Новочеркасская
"Новый Тончайший Asus UX305 Core m, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_tonchayshiy_asus_ux305_core_m_ssd_13_1101488707;40 50;м. Новочеркасская
Ноутбук;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_1440647475?slocation=653240;12 00;
Lenovo ThinkPad i5-2520М/1TB/8GB/2GB На гарантии;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_i5-2520m1tb8gb2gb_na_garantii_1392275368?slocation=653240;14 50;
UltraBook Samsung 900X (IPS/Core i5/SSD);https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_samsung_900x_ipscore_i5ssd_1001608760;25 00;м. Проспект Ветеранов
Белоснежный Ультрабук Sony Vaio Fit 15 в Идеале;https://www.avito.ru/sankt-peterburg/noutbuki/belosnezhnyy_ultrabuk_sony_vaio_fit_15_v_ideale_1163884380;13 00;м. Проспект Ветеранов
"Новый Тончайший Asus UX305F Core M, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_tonchayshiy_asus_ux305f_core_m_ssd_13_1209769709;38 20;м. Новочеркасская
Новый, гарантия есть, подарок 4G модем;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_garantiya_est_podarok_4g_modem_1281456183;12 50;м. Приморская
"Облегченный HP Folio 9470 Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/oblegchennyy_hp_folio_9470_core_i5_14_869599439;23 60;м. Новочеркасская
"Красивый HP Pavilion 15 4-ядра, SSD, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/krasivyy_hp_pavilion_15_4-yadra_ssd_15_1156979251;20 90;м. Новочеркасская
"Компактный 12"" IPS Lenovo Thinkpad x230";https://www.avito.ru/sankt-peterburg/noutbuki/kompaktnyy_12_ips_lenovo_thinkpad_x230_818598049?slocation=653240;16 50;
Asus zenBook PRO UX550VE Новый Гарантия чек;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_pro_ux550ve_novyy_garantiya_chek_1006397031;86 00;м. Парнас
"Симпатичный HP Pavilion 15 4-ядра, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/simpatichnyy_hp_pavilion_15_4-yadra_15_1169451508;17 70;м. Новочеркасская
"Ультра надежный ThinkPad X240 Core i7, SSD, 12""";https://www.avito.ru/sankt-peterburg/noutbuki/ultra_nadezhnyy_thinkpad_x240_core_i7_ssd_12_1097837751;28 50;м. Новочеркасская
"Новый Супермобильный Asus UX305 Core M, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_supermobilnyy_asus_ux305_core_m_ssd_13_1191686068;49 00;м. Новочеркасская
Стильный ультрабук Acer, Core i5, GeForce 710M;https://www.avito.ru/sankt-peterburg/noutbuki/stilnyy_ultrabuk_acer_core_i5_geforce_710m_864253459;16 50;м. Достоевская
HP Elitebook 840 Core i5-43100U 2.6 GHz как новый;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_840_core_i5-43100u_2.6_ghz_kak_novyy_1532934250?slocation=653240;22 00;
"Яркий Тонкий HP EliteBook 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/yarkiy_tonkiy_hp_elitebook_9470m_core_i5_14_1108689454;23 00;м. Новочеркасская
"Новый Легкий Zenbook UX310UA Core i5, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_legkiy_zenbook_ux310ua_core_i5_13_967569422;38 50;м. Новочеркасская
"Lenovo Yoga 910 13,9"" новый";https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_yoga_910_139_novyy_1074558914?slocation=653240;54 90;
Новый Сверхлёгкий Asus Zenbook UX330 Core i7, SSD;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_sverhlegkiy_asus_zenbook_ux330_core_i7_ssd_947772372;57 30;м. Новочеркасская
Apple MacBook Air 13’;https://www.avito.ru/sankt-peterburg/noutbuki/apple_macbook_air_13_1534569009?slocation=653240;52 00;
Asus Zenbook 302;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_302_1490144301;36 00;м. Ладожская
4-Ядерный Ультрабук в Металле\6-Гигов\750 гб Hddd;https://www.avito.ru/sankt-peterburg/noutbuki/4-yadernyy_ultrabuk_v_metalle6-gigov750_gb_hddd_1209715137;15 00;м. Купчино
Легендарный ультрабук Асус;https://www.avito.ru/sankt-peterburg/noutbuki/legendarnyy_ultrabuk_asus_1233881688;3 999;м. Комендантский проспект
UltraBook HP Spectre Pro 13 Core i7 SSD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabook_hp_spectre_pro_13_core_i7_ssd_1510794371;25 99;м. Проспект Ветеранов
"Безбедный Lenovo X240 Core i7, SSD, 12""";https://www.avito.ru/sankt-peterburg/noutbuki/bezbednyy_lenovo_x240_core_i7_ssd_12_1163373653;27 50;м. Новочеркасская
"Новый Стильный HP Pavilion 4-ядра, SSD, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_stilnyy_hp_pavilion_4-yadra_ssd_15_1656089784;20 00;м. Новочеркасская
"Новый Легкий Asus R416SA 4-ядра, SSD, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_legkiy_asus_r416sa_4-yadra_ssd_14_1080972548;18 90;м. Новочеркасская
"Новый Элегантный Asus UX305F Core m, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_elegantnyy_asus_ux305f_core_m_ssd_13_1030153737;52 00;м. Новочеркасская
Сверхнадёжный Компактный Lenovo X240 Core i7, SSD;https://www.avito.ru/sankt-peterburg/noutbuki/sverhnadezhnyy_kompaktnyy_lenovo_x240_core_i7_ssd_1128524198;28 00;м. Новочеркасская
"Новый Ультра. Asus UX305С Core M, SSD, 13.3""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_ultra._asus_ux305s_core_m_ssd_13.3_991995805;56 50;м. Новочеркасская
"Имиджевый HP EliteBook Folio 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/imidzhevyy_hp_elitebook_folio_9470m_core_i5_14_978793030;21 60;м. Новочеркасская
HP AMD-A8 HDD-750Gb 8Gb-RAm 3Gb-видео;https://www.avito.ru/sankt-peterburg/noutbuki/hp_amd-a8_hdd-750gb_8gb-ram_3gb-video_1498299751?slocation=653240;19 00;
Ультрабук 14-дюймов Core-i3 видео- (2Гб) 500HDD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_14-dyuymov_core-i3_video-_2gb_500hdd_1598887272?slocation=653240;12 00;
Asus ZenBook i7-3620QM\8RAM\Full hd\SSD 256;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_i7-3620qm8ramfull_hdssd_256_1655347504;29 00;м. Парк Победы
Ультрабук Dell E7240 бизнес серия + гарантия;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_dell_e7240_biznes_seriya_garantiya_907827007;24 90;м. Озерки
"Prestigio 116A 4ядра, экран 12"",10000 мАч,гарантия";https://www.avito.ru/sankt-peterburg/noutbuki/prestigio_116a_4yadra_ekran_1210000_machgarantiya_1310870566;5 500;м. Приморская
Asus Transformer IPS FHD Core i7 SSD 628Gb;https://www.avito.ru/sankt-peterburg/noutbuki/asus_transformer_ips_fhd_core_i7_ssd_628gb_847607614;29 00;м. Проспект Ветеранов
"Новый Ультрамобильный Asus UX305CA Core m, SSD,13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_ultramobilnyy_asus_ux305ca_core_m_ssd13_1199196970;38 00;м. Новочеркасская
"Маленький Прочный Lenovo X240 Core i7, 12""";https://www.avito.ru/sankt-peterburg/noutbuki/malenkiy_prochnyy_lenovo_x240_core_i7_12_672349386;26 00;м. Новочеркасская
"Новый Изящный Asus UX330 Core i7, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_izyaschnyy_asus_ux330_core_i7_ssd_13_945875924;57 30;м. Новочеркасская
Новый Невесомый Asus Zenbook UX305FA Core M, SSD;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_nevesomyy_asus_zenbook_ux305fa_core_m_ssd_1220814778;36 90;м. Новочеркасская
Lenovo ThinkPad X240, Супер тонкий и легкий;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_x240_super_tonkiy_i_legkiy_921515282;24 00;м. Комендантский проспект
"Новый Легкий Asus R416 4-ядра, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_legkiy_asus_r416_4-yadra_14_1212644752;18 00;м. Новочеркасская
"Ультра. HP Elitebook Folio 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/ultra._hp_elitebook_folio_9470m_core_i5_14_1064221896;21 50;м. Новочеркасская
"Новый Долгоиграющий Asus R416S 4-ядра, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_dolgoigrayuschiy_asus_r416s_4-yadra_14_987027544;17 50;м. Новочеркасская
Ноутбук Sony Vaio;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_sony_vaio_901696864;25 88;м. Проспект Ветеранов
Lenovo Thinkpad T430s Core i5;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_thinkpad_t430s_core_i5_1094062305;20 00;м. Комендантский проспект
HP EliteBook 820 G1 Core i5 4200u 180ssd;https://www.avito.ru/sankt-peterburg/noutbuki/hp_elitebook_820_g1_core_i5_4200u_180ssd_1002015723;20 00;м. Комендантский проспект
"Эконом HP Pavilion 15 4-ядра, 15""";https://www.avito.ru/sankt-peterburg/noutbuki/ekonom_hp_pavilion_15_4-yadra_15_946939624;17 40;м. Новочеркасская
Lenovo x240 Core i5 IPS;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_x240_core_i5_ips_1519560292;21 00;м. Комендантский проспект
Ноутбук acer Aspire v3-331 series;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_acer_aspire_v3-331_series_1227259624?slocation=653240;11 00;
"ThinkPad X240 Core i7, 12"" - стильный лёгкий";https://www.avito.ru/sankt-peterburg/noutbuki/thinkpad_x240_core_i7_12_-_stilnyy_legkiy_1015738149;28 00;м. Новочеркасская
"Новый Ультратонкий Asus UX305FA Core i5, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_ultratonkiy_asus_ux305fa_core_i5_ssd_13_1151551375;39 50;м. Новочеркасская
HP ProBook 640 G1 Сore i5/ssd 180/ HD+;https://www.avito.ru/sankt-peterburg/noutbuki/hp_probook_640_g1_sore_i5ssd_180_hd_1340508753;22 00;м. Комендантский проспект
"Мобильный HP 9470m Core i5, 14""";https://www.avito.ru/sankt-peterburg/noutbuki/mobilnyy_hp_9470m_core_i5_14_1218221147;21 40;м. Новочеркасская
"Новый Изящный Asus UX330 Core i7, SSD, 13""";https://www.avito.ru/sankt-peterburg/noutbuki/novyy_izyaschnyy_asus_ux330_core_i7_ssd_13_1189609747;55 40;м. Новочеркасская
Ноутбук из Европы большой выбор;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_iz_evropy_bolshoy_vybor_1518168668;4 500;м. Ладожская
Новый ноутбук Асус;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_noutbuk_asus_1030967348?slocation=653240;37 00;
Fujitsu Lifebook U904 сенсорный UltraBook;https://www.avito.ru/sankt-peterburg/noutbuki/fujitsu_lifebook_u904_sensornyy_ultrabook_1403330149;35 00;м. Ладожская
MSI GS43VR 6RE-019RU;https://www.avito.ru/sankt-peterburg/noutbuki/msi_gs43vr_6re-019ru_1688514478;70 00;м. Озерки
"10.1""-экран 120Gb-HDD 2Gb-память мини asus";https://www.avito.ru/sankt-peterburg/noutbuki/10.1-ekran_120gb-hdd_2gb-pamyat_mini_asus_1294197960?slocation=653240;4 000;
"Asus s400c Ultrabook 14"" i5 1.7GHz 4G";https://www.avito.ru/sankt-peterburg/noutbuki/asus_s400c_ultrabook_14_i5_1.7ghz_4g_1500933973?slocation=653240;18 00;
Ультрабук HP EliteBook Folio 9470m i5/4gb;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_elitebook_folio_9470m_i54gb_1557926243?slocation=653240;21 90;
Ноутбук SAMSUNG 13.3/Core i5/8Gb RAM /SSD 128;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_samsung_13.3core_i58gb_ram_ssd_128_1593509797?slocation=653240;9 990;
"HP Folio 9470m i5/4/500gb/14"" 1600x900";https://www.avito.ru/sankt-peterburg/noutbuki/hp_folio_9470m_i54500gb14_1600x900_913812000;20 00;м. Комендантский проспект
"Dell Latitude 3340 Core 3-4010U /4/500/13.3"" HD";https://www.avito.ru/sankt-peterburg/noutbuki/dell_latitude_3340_core_3-4010u_450013.3_hd_1475698038;13 00;м. Комендантский проспект
Lenovo t440s Core i5 FullHD IPS;https://www.avito.ru/sankt-peterburg/noutbuki/lenovo_t440s_core_i5_fullhd_ips_1199097238;27 00;м. Комендантский проспект
Asus k55v Core i7;https://www.avito.ru/sankt-peterburg/noutbuki/asus_k55v_core_i7_1231573879;20 00;м. Новокрестовская
Ультрабук HP 820 G1 i5-4200U 128SSD;https://www.avito.ru/sankt-peterburg/noutbuki/ultrabuk_hp_820_g1_i5-4200u_128ssd_965102186;27 00;м. Озерки
"Ультра Toshiba 13""-экран Core i3-3110M 4Gb-RAm";https://www.avito.ru/sankt-peterburg/noutbuki/ultra_toshiba_13-ekran_core_i3-3110m_4gb-ram_1671217579?slocation=653240;12 00;
HP Envy x360;https://www.avito.ru/sankt-peterburg/noutbuki/hp_envy_x360_1049720379?slocation=653240;70 00;
"Sony Vaio Pro 13"" IPS Core i5 SSD 930 грамм";https://www.avito.ru/sankt-peterburg/noutbuki/sony_vaio_pro_13_ips_core_i5_ssd_930_gramm_1156307691;30 00;м. Проспект Ветеранов
"Asus ZenBook UX305FA (13,3""\IPS\FullHD\SSD)";https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_ux305fa_133ipsfullhdssd_1063977066;37 00;м. Проспект Ветеранов
DeLL новый+гарантия Core i5-7200U AMD-R7-4Gb;https://www.avito.ru/sankt-peterburg/noutbuki/dell_novyygarantiya_core_i5-7200u_amd-r7-4gb_1144720497?slocation=653240;29 00;
Ноутбук HP Pavilion DV6000 DV6013ea на зап-ти;https://www.avito.ru/sankt-peterburg/noutbuki/noutbuk_hp_pavilion_dv6000_dv6013ea_na_zap-ti_846357582;4 990;м. Лиговский проспект
Thinkpad T420s i7 maximum;https://www.avito.ru/sankt-peterburg/noutbuki/thinkpad_t420s_i7_maximum_1167389276;14 50;м. Проспект Просвещения
Новый Ultrabook Lenovo Core i5-6200U в Коробке;https://www.avito.ru/sankt-peterburg/noutbuki/novyy_ultrabook_lenovo_core_i5-6200u_v_korobke_1123477088;24 00;м. Проспект Ветеранов
"14"" Core i7 ультрабук HP Elitebook 840 LTE";https://www.avito.ru/sankt-peterburg/noutbuki/14_core_i7_ultrabuk_hp_elitebook_840_lte_1359365715?slocation=653240;26 00;
Asus ZenBook UX303L Core i5 840M 8Gb как Новый;https://www.avito.ru/sankt-peterburg/noutbuki/asus_zenbook_ux303l_core_i5_840m_8gb_kak_novyy_951520361;30 00;м. Проспект Ветеранов
Acer TravelMate 2440 на запчасти;https://www.avito.ru/sankt-peterburg/noutbuki/acer_travelmate_2440_na_zapchasti_1184236678;4 500;м. Лиговский проспект
"Toshiba Portege R930 13.3"" core i7 3520m";https://www.avito.ru/sankt-peterburg/noutbuki/toshiba_portege_r930_13.3_core_i7_3520m_879247122;22 00;м. Площадь Мужества
